type,oc_year,oc_data,oc_county,oc_region
住宅竊盜,105,107,台北市,信義區
住宅竊盜,105,107,台南市,永康區
住宅竊盜,105,107,台南市,學甲區
住宅竊盜,105,107,新北市,板橋區
住宅竊盜,105,108,台南市,佳里區
住宅竊盜,105,108,台東縣,池上鄉
住宅竊盜,105,108,基隆市,暖暖區
住宅竊盜,105,108,新北市,汐止區
住宅竊盜,105,108,台中市,潭子區
住宅竊盜,105,108,新竹市,東區
住宅竊盜,105,108,苗栗縣,後龍鎮
住宅竊盜,105,108,台北市,文山區
住宅竊盜,105,108,桃園市,中壢區
住宅竊盜,105,108,彰化縣,彰化市
住宅竊盜,105,108,屏東縣,屏東市
住宅竊盜,105,108,新北市,新店區
住宅竊盜,105,109,宜蘭縣,宜蘭市
住宅竊盜,105,109,宜蘭縣,五結鄉
住宅竊盜,105,109,台南市,東區
住宅竊盜,105,109,桃園市,桃園區
住宅竊盜,105,109,台南市,永康區
住宅竊盜,105,109,新北市,林口區
住宅竊盜,105,109,新北市,板橋區
住宅竊盜,105,109,台北市,南港區
住宅竊盜,105,109,雲林縣,林內鄉
住宅竊盜,105,109,新北市,三重區
住宅竊盜,105,109,苗栗縣,大湖鄉
住宅竊盜,105,109,花蓮縣,花蓮市
住宅竊盜,105,109,宜蘭縣,員山鄉
住宅竊盜,105,110,台南市,東山區
住宅竊盜,105,110,台南市,永康區
住宅竊盜,105,110,台北市,松山區
住宅竊盜,105,110,台南市,安平區
住宅竊盜,105,110,苗栗縣,公館鄉
住宅竊盜,105,110,台南市,北區
住宅竊盜,105,110,桃園市,龜山區
住宅竊盜,105,110,桃園市,中壢區
住宅竊盜,105,110,台北市,內湖區
住宅竊盜,105,110,台北市,文山區
住宅竊盜,105,110,台北市,北投區
住宅竊盜,105,111,新北市,三重區
住宅竊盜,105,111,屏東縣,屏東市
住宅竊盜,105,111,澎湖縣,七美鄉
住宅竊盜,105,111,台北市,萬華區
住宅竊盜,105,111,台南市,龍崎區
住宅竊盜,105,111,新北市,新店區
住宅竊盜,105,111,新北市,板橋區
住宅竊盜,105,111,台北市,士林區
住宅竊盜,105,111,金門縣,金沙鎮
住宅竊盜,105,111,高雄市,杉林區
住宅竊盜,105,112,彰化縣,彰化市
住宅竊盜,105,112,新竹市,北區
住宅竊盜,105,112,台南市,永康區
住宅竊盜,105,112,台南市,安平區
住宅竊盜,105,112,新北市,三重區
住宅竊盜,105,112,台中市,北屯區
住宅竊盜,105,112,新北市,土城區
住宅竊盜,105,112,新北市,五股區
住宅竊盜,105,112,新竹市,東區
住宅竊盜,105,112,桃園市,龍潭區
住宅竊盜,105,112,台北市,士林區
住宅竊盜,105,112,彰化縣,鹿港鎮
住宅竊盜,105,113,台中市,北區
住宅竊盜,105,113,新北市,新莊區
住宅竊盜,105,113,新竹縣,竹東鎮
住宅竊盜,105,113,台北市,南港區
住宅竊盜,105,113,宜蘭縣,蘇澳鎮
住宅竊盜,105,113,台北市,內湖區
住宅竊盜,105,113,台北市,大同區
住宅竊盜,105,114,屏東縣,竹田鄉
住宅竊盜,105,114,台南市,北區
住宅竊盜,105,114,台南市,後壁區
住宅竊盜,105,114,台南市,安平區
住宅竊盜,105,114,台北市,大同區
住宅竊盜,105,114,台南市,安平區
住宅竊盜,105,114,基隆市,信義區
住宅竊盜,105,114,新北市,中和區
住宅竊盜,105,114,台南市,永康區
住宅竊盜,105,114,台南市,永康區
住宅竊盜,105,114,台南市,安平區
住宅竊盜,105,114,台北市,中山區
住宅竊盜,105,115,基隆市,仁愛區
住宅竊盜,105,115,嘉義縣,中埔鄉
住宅竊盜,105,115,台北市,南港區
住宅竊盜,105,115,花蓮縣,花蓮市
住宅竊盜,105,115,雲林縣,水林鄉
住宅竊盜,105,115,宜蘭縣,五結鄉
住宅竊盜,105,115,新北市,土城區
住宅竊盜,105,116,台南市,七股區
住宅竊盜,105,116,桃園市,中壢區
住宅竊盜,105,116,台北市,內湖區
住宅竊盜,105,116,台北市,北投區
住宅竊盜,105,116,新北市,瑞芳區
住宅竊盜,105,116,台南市,安平區
住宅竊盜,105,116,屏東縣,新園鄉
住宅竊盜,105,116,桃園市,桃園區
住宅竊盜,105,116,新北市,新店區
住宅竊盜,105,117,彰化縣,田尾鄉
住宅竊盜,105,117,花蓮縣,花蓮市
住宅竊盜,105,118,桃園市,龜山區
住宅竊盜,105,118,台南市,七股區
住宅竊盜,105,118,台南市,安南區
住宅竊盜,105,118,彰化縣,彰化市
住宅竊盜,105,118,高雄市,美濃區
住宅竊盜,105,118,台北市,內湖區
住宅竊盜,105,119,台北市,大同區
住宅竊盜,105,119,桃園市,大園區
住宅竊盜,105,119,台北市,中山區
住宅竊盜,105,119,台南市,中西區
住宅竊盜,105,119,彰化縣,彰化市
住宅竊盜,105,119,桃園市,蘆竹區
住宅竊盜,105,119,彰化縣,二林鎮
住宅竊盜,105,120,雲林縣,斗南鎮
住宅竊盜,105,120,新北市,新莊區
住宅竊盜,105,120,桃園市,桃園區
住宅竊盜,105,120,桃園市,桃園區
住宅竊盜,105,120,桃園市,桃園區
住宅竊盜,105,120,台北市,大安區
住宅竊盜,105,120,台北市,萬華區
住宅竊盜,105,120,台南市,白河區
住宅竊盜,105,120,嘉義市,西區
住宅竊盜,105,120,台中市,南區
住宅竊盜,105,121,台中市,豐原區
住宅竊盜,105,121,台南市,官田區
住宅竊盜,105,121,南投縣,南投市
住宅竊盜,105,121,屏東縣,內埔鄉
住宅竊盜,105,121,新北市,土城區
住宅竊盜,105,121,桃園市,平鎮區
住宅竊盜,105,121,高雄市,鳳山區
住宅竊盜,105,121,台北市,士林區
住宅竊盜,105,122,台南市,安平區
住宅竊盜,105,122,新北市,八里區
住宅竊盜,105,122,台南市,安平區
住宅竊盜,105,122,台南市,安平區
住宅竊盜,105,122,高雄市,美濃區
住宅竊盜,105,122,台北市,北投區
住宅竊盜,105,122,彰化縣,鹿港鎮
住宅竊盜,105,122,澎湖縣,西嶼鄉
住宅竊盜,105,122,高雄市,美濃區
住宅竊盜,105,122,新北市,深坑區
住宅竊盜,105,123,南投縣,草屯鎮
住宅竊盜,105,123,新北市,新莊區
住宅竊盜,105,123,台中市,南屯區
住宅竊盜,105,124,台北市,文山區
住宅竊盜,105,124,台北市,中山區
住宅竊盜,105,124,南投縣,埔里鎮
住宅竊盜,105,124,台南市,北門區
住宅竊盜,105,125,新竹縣,竹東鎮
住宅竊盜,105,125,高雄市,鳳山區
住宅竊盜,105,125,桃園市,平鎮區
住宅竊盜,105,125,台北市,北投區
住宅竊盜,105,125,苗栗縣,竹南鎮
住宅竊盜,105,125,台北市,內湖區
住宅竊盜,105,125,台北市,大安區
住宅竊盜,105,125,彰化縣,秀水鄉
住宅竊盜,105,125,新竹縣,關西鎮
住宅竊盜,105,125,高雄市,美濃區
住宅竊盜,105,126,台北市,士林區
住宅竊盜,105,126,彰化縣,彰化市
住宅竊盜,105,126,台北市,松山區
住宅竊盜,105,126,宜蘭縣,宜蘭市
住宅竊盜,105,126,新北市,板橋區
住宅竊盜,105,127,台北市,北投區
住宅竊盜,105,127,新北市,土城區
住宅竊盜,105,127,台北市,內湖區
住宅竊盜,105,127,基隆市,七堵區
住宅竊盜,105,127,新北市,中和區
住宅竊盜,105,127,雲林縣,崙背鄉
住宅竊盜,105,128,高雄市,岡山區
住宅竊盜,105,128,新北市,新莊區
住宅竊盜,105,128,新北市,石門區
住宅竊盜,105,128,新北市,五股區
住宅竊盜,105,128,台中市,潭子區
住宅竊盜,105,128,台北市,內湖區
住宅竊盜,105,128,台北市,士林區
住宅竊盜,105,128,新竹縣,新豐鄉
住宅竊盜,105,128,新北市,三峽區
住宅竊盜,105,129,新北市,板橋區
住宅竊盜,105,129,台南市,白河區
住宅竊盜,105,129,宜蘭縣,五結鄉
住宅竊盜,105,129,台北市,松山區
住宅竊盜,105,129,台北市,北投區
住宅竊盜,105,129,新竹縣,寶山鄉
住宅竊盜,105,129,桃園市,平鎮區
住宅竊盜,105,129,台南市,北區
住宅竊盜,105,129,台北市,內湖區
住宅竊盜,105,129,嘉義市,東區
住宅竊盜,105,130,苗栗縣,後龍鎮
住宅竊盜,105,130,台南市,學甲區
住宅竊盜,105,130,嘉義縣,鹿草鄉
住宅竊盜,105,130,新竹市,東區
住宅竊盜,105,130,花蓮縣,吉安鄉
住宅竊盜,105,130,雲林縣,土庫鎮
住宅竊盜,105,131,新北市,土城區
住宅竊盜,105,131,新北市,林口區
住宅竊盜,105,131,台南市,歸仁區
住宅竊盜,105,131,宜蘭縣,五結鄉
住宅竊盜,105,131,新北市,汐止區
住宅竊盜,105,131,台南市,永康區
住宅竊盜,105,131,台北市,中山區
住宅竊盜,105,131,基隆市,中正區
住宅竊盜,105,131,新竹市,北區
住宅竊盜,105,131,桃園市,平鎮區
住宅竊盜,105,201,台北市,松山區
住宅竊盜,105,201,桃園市,龜山區
住宅竊盜,105,201,新北市,新莊區
住宅竊盜,105,201,新北市,板橋區
住宅竊盜,105,201,屏東縣,枋寮鄉
住宅竊盜,105,201,新竹市,東區
住宅竊盜,105,201,台中市,烏日區
住宅竊盜,105,201,台南市,仁德區
住宅竊盜,105,202,台北市,南港區
住宅竊盜,105,202,新北市,中和區
住宅竊盜,105,202,嘉義縣,竹崎鄉
住宅竊盜,105,202,苗栗縣,泰安鄉
住宅竊盜,105,202,宜蘭縣,羅東鎮
住宅竊盜,105,202,台東縣,大武鄉
住宅竊盜,105,202,苗栗縣,南庄鄉
住宅竊盜,105,202,基隆市,中正區
住宅竊盜,105,202,新北市,三重區
住宅竊盜,105,202,宜蘭縣,冬山鄉
住宅竊盜,105,202,新北市,蘆洲區
住宅竊盜,105,202,新北市,深坑區
住宅竊盜,105,203,台南市,中西區
住宅竊盜,105,203,台北市,松山區
住宅竊盜,105,203,台東縣,卑南鄉
住宅竊盜,105,203,新北市,蘆洲區
住宅竊盜,105,203,新北市,中和區
住宅竊盜,105,203,台北市,南港區
住宅竊盜,105,203,台北市,中山區
住宅竊盜,105,203,台北市,大同區
住宅竊盜,105,204,新北市,板橋區
住宅竊盜,105,204,台北市,文山區
住宅竊盜,105,204,台南市,永康區
住宅竊盜,105,204,彰化縣,員林市
住宅竊盜,105,204,新北市,蘆洲區
住宅竊盜,105,204,彰化縣,彰化市
住宅竊盜,105,204,新北市,永和區
住宅竊盜,105,204,新北市,蘆洲區
住宅竊盜,105,204,桃園市,蘆竹區
住宅竊盜,105,204,新北市,土城區
住宅竊盜,105,204,台南市,六甲區
住宅竊盜,105,204,台南市,南區
住宅竊盜,105,204,苗栗縣,苗栗市
住宅竊盜,105,204,新北市,樹林區
住宅竊盜,105,205,台北市,士林區
住宅竊盜,105,205,新竹市,東區
住宅竊盜,105,205,台北市,中山區
住宅竊盜,105,205,台南市,南區
住宅竊盜,105,205,高雄市,美濃區
住宅竊盜,105,205,彰化縣,彰化市
住宅竊盜,105,205,台南市,白河區
住宅竊盜,105,205,台南市,仁德區
住宅竊盜,105,206,澎湖縣,西嶼鄉
住宅竊盜,105,206,台南市,中西區
住宅竊盜,105,206,台南市,中西區
住宅竊盜,105,206,基隆市,信義區
住宅竊盜,105,206,新北市,三重區
住宅竊盜,105,206,彰化縣,鹿港鎮
住宅竊盜,105,206,新北市,蘆洲區
住宅竊盜,105,206,新北市,永和區
住宅竊盜,105,206,台南市,北區
住宅竊盜,105,206,新北市,中和區
住宅竊盜,105,206,新北市,新莊區
住宅竊盜,105,207,新北市,板橋區
住宅竊盜,105,207,基隆市,暖暖區
住宅竊盜,105,207,新北市,板橋區
住宅竊盜,105,207,屏東縣,屏東市
住宅竊盜,105,207,金門縣,金湖鎮
住宅竊盜,105,207,台北市,中山區
住宅竊盜,105,207,新北市,土城區
住宅竊盜,105,207,新竹縣,橫山鄉
住宅竊盜,105,207,台南市,北區
住宅竊盜,105,207,台南市,新化區
住宅竊盜,105,207,台南市,南區
住宅竊盜,105,207,新北市,瑞芳區
住宅竊盜,105,208,桃園市,桃園區
住宅竊盜,105,208,台中市,北區
住宅竊盜,105,208,台南市,北區
住宅竊盜,105,208,台南市,永康區
住宅竊盜,105,208,台北市,大安區
住宅竊盜,105,208,彰化縣,芳苑鄉
住宅竊盜,105,208,台中市,新社區
住宅竊盜,105,208,新北市,板橋區
住宅竊盜,105,208,桃園市,龜山區
住宅竊盜,105,208,桃園市,龍潭區
住宅竊盜,105,208,新北市,中和區
住宅竊盜,105,208,基隆市,信義區
住宅竊盜,105,208,高雄市,六龜區
住宅竊盜,105,208,花蓮縣,吉安鄉
住宅竊盜,105,209,台南市,北區
住宅竊盜,105,209,宜蘭縣,礁溪鄉
住宅竊盜,105,209,台北市,大安區
住宅竊盜,105,209,新竹市,東區
住宅竊盜,105,209,彰化縣,埤頭鄉
住宅竊盜,105,210,台北市,士林區
住宅竊盜,105,210,台南市,佳里區
住宅竊盜,105,210,台北市,士林區
住宅竊盜,105,210,澎湖縣,七美鄉
住宅竊盜,105,210,台南市,佳里區
住宅竊盜,105,210,台東縣,達仁鄉
住宅竊盜,105,210,苗栗縣,南庄鄉
住宅竊盜,105,210,彰化縣,員林市
住宅竊盜,105,210,台北市,萬華區
住宅竊盜,105,210,台南市,永康區
住宅竊盜,105,210,台北市,松山區
住宅竊盜,105,210,基隆市,中正區
住宅竊盜,105,210,宜蘭縣,羅東鎮
住宅竊盜,105,210,台南市,永康區
住宅竊盜,105,210,花蓮縣,花蓮市
住宅竊盜,105,210,台南市,麻豆區
住宅竊盜,105,211,台南市,七股區
住宅竊盜,105,211,台南市,歸仁區
住宅竊盜,105,211,新北市,新店區
住宅竊盜,105,211,新北市,新莊區
住宅竊盜,105,211,桃園市,桃園區
住宅竊盜,105,211,新北市,新店區
住宅竊盜,105,211,台南市,東山區
住宅竊盜,105,211,台南市,佳里區
住宅竊盜,105,211,台北市,中山區
住宅竊盜,105,212,台北市,士林區
住宅竊盜,105,212,新北市,貢寮區
住宅竊盜,105,212,台南市,仁德區
住宅竊盜,105,212,台南市,仁德區
住宅竊盜,105,212,苗栗縣,竹南鎮
住宅竊盜,105,212,基隆市,暖暖區
住宅竊盜,105,212,屏東縣,屏東市
住宅竊盜,105,212,宜蘭縣,五結鄉
住宅竊盜,105,213,台南市,麻豆區
住宅竊盜,105,213,桃園市,龜山區
住宅竊盜,105,213,台南市,善化區
住宅竊盜,105,213,台南市,南區
住宅竊盜,105,213,高雄市,大寮區
住宅竊盜,105,213,新北市,永和區
住宅竊盜,105,213,台北市,信義區
住宅竊盜,105,213,台南市,永康區
住宅竊盜,105,213,屏東縣,長治鄉
住宅竊盜,105,213,桃園市,龍潭區
住宅竊盜,105,213,基隆市,安樂區
住宅竊盜,105,213,新北市,板橋區
住宅竊盜,105,214,基隆市,七堵區
住宅竊盜,105,214,苗栗縣,苑裡鎮
住宅竊盜,105,214,台南市,中西區
住宅竊盜,105,214,南投縣,埔里鎮
住宅竊盜,105,214,台北市,南港區
住宅竊盜,105,214,台中市,東區
住宅竊盜,105,214,新北市,中和區
住宅竊盜,105,214,金門縣,金湖鎮
住宅竊盜,105,214,新北市,中和區
住宅竊盜,105,214,桃園市,桃園區
住宅竊盜,105,215,新北市,板橋區
住宅竊盜,105,215,嘉義縣,中埔鄉
住宅竊盜,105,215,屏東縣,南州鄉
住宅竊盜,105,215,台南市,永康區
住宅竊盜,105,215,桃園市,楊梅區
住宅竊盜,105,215,新北市,新莊區
住宅竊盜,105,215,南投縣,竹山鎮
住宅竊盜,105,215,台中市,西屯區
住宅竊盜,105,216,花蓮縣,花蓮市
住宅竊盜,105,216,台南市,永康區
住宅竊盜,105,216,苗栗縣,造橋鄉
住宅竊盜,105,216,新北市,土城區
住宅竊盜,105,216,新北市,三重區
住宅竊盜,105,216,台南市,歸仁區
住宅竊盜,105,217,新北市,汐止區
住宅竊盜,105,217,南投縣,草屯鎮
住宅竊盜,105,217,金門縣,金寧鄉
住宅竊盜,105,217,台南市,白河區
住宅竊盜,105,217,台南市,仁德區
住宅竊盜,105,217,台北市,北投區
住宅竊盜,105,217,台北市,中山區
住宅竊盜,105,218,南投縣,竹山鎮
住宅竊盜,105,218,台中市,神岡區
住宅竊盜,105,218,花蓮縣,新城鄉
住宅竊盜,105,218,屏東縣,屏東市
住宅竊盜,105,218,台北市,中山區
住宅竊盜,105,218,基隆市,仁愛區
住宅竊盜,105,218,台北市,中山區
住宅竊盜,105,218,金門縣,金寧鄉
住宅竊盜,105,219,台南市,安平區
住宅竊盜,105,219,基隆市,七堵區
住宅竊盜,105,219,澎湖縣,馬公市
住宅竊盜,105,219,基隆市,暖暖區
住宅竊盜,105,219,南投縣,南投市
住宅竊盜,105,219,台北市,松山區
住宅竊盜,105,219,台中市,南區
住宅竊盜,105,219,彰化縣,彰化市
住宅竊盜,105,219,台北市,中山區
住宅竊盜,105,219,宜蘭縣,礁溪鄉
住宅竊盜,105,219,新北市,新店區
住宅竊盜,105,220,彰化縣,伸港鄉
住宅竊盜,105,220,台北市,內湖區
住宅竊盜,105,220,台北市,萬華區
住宅竊盜,105,220,新北市,土城區
住宅竊盜,105,220,台北市,士林區
住宅竊盜,105,220,台南市,安南區
住宅竊盜,105,220,新竹縣,新豐鄉
住宅竊盜,105,220,新北市,新店區
住宅竊盜,105,220,新北市,樹林區
住宅竊盜,105,220,新北市,樹林區
住宅竊盜,105,220,新北市,中和區
住宅竊盜,105,221,新北市,蘆洲區
住宅竊盜,105,221,新北市,新莊區
住宅竊盜,105,221,苗栗縣,卓蘭鎮
住宅竊盜,105,221,新北市,土城區
住宅竊盜,105,221,彰化縣,溪州鄉
住宅竊盜,105,221,新北市,新莊區
住宅竊盜,105,221,新北市,土城區
住宅竊盜,105,221,花蓮縣,吉安鄉
住宅竊盜,105,221,基隆市,中正區
住宅竊盜,105,221,台中市,太平區
住宅竊盜,105,222,屏東縣,新園鄉
住宅竊盜,105,222,苗栗縣,苑裡鎮
住宅竊盜,105,222,新北市,新莊區
住宅竊盜,105,222,台南市,南區
住宅竊盜,105,222,嘉義縣,竹崎鄉
住宅竊盜,105,222,台北市,萬華區
住宅竊盜,105,223,新北市,永和區
住宅竊盜,105,223,高雄市,湖內區
住宅竊盜,105,223,台北市,中正區
住宅竊盜,105,223,桃園市,大園區
住宅竊盜,105,223,苗栗縣,竹南鎮
住宅竊盜,105,223,台北市,北投區
住宅竊盜,105,223,台中市,大雅區
住宅竊盜,105,223,台中市,北區
住宅竊盜,105,223,新北市,土城區
住宅竊盜,105,224,台北市,大安區
住宅竊盜,105,224,高雄市,大寮區
住宅竊盜,105,224,新北市,中和區
住宅竊盜,105,224,新北市,中和區
住宅竊盜,105,224,台南市,中西區
住宅竊盜,105,224,彰化縣,大城鄉
住宅竊盜,105,224,新北市,中和區
住宅竊盜,105,224,台南市,歸仁區
住宅竊盜,105,224,新北市,新莊區
住宅竊盜,105,225,新北市,金山區
住宅竊盜,105,225,新竹市,東區
住宅竊盜,105,225,嘉義縣,中埔鄉
住宅竊盜,105,225,彰化縣,鹿港鎮
住宅竊盜,105,226,桃園市,龍潭區
住宅竊盜,105,226,台南市,安平區
住宅竊盜,105,226,台南市,南區
住宅竊盜,105,226,台南市,永康區
住宅竊盜,105,226,台南市,永康區
住宅竊盜,105,226,台南市,永康區
住宅竊盜,105,226,台北市,大安區
住宅竊盜,105,227,高雄市,旗山區
住宅竊盜,105,227,台北市,萬華區
住宅竊盜,105,227,新竹市,北區
住宅竊盜,105,227,新北市,八里區
住宅竊盜,105,227,台南市,安平區
住宅竊盜,105,227,台南市,安平區
住宅竊盜,105,227,苗栗縣,三義鄉
住宅竊盜,105,227,新北市,淡水區
住宅竊盜,105,227,新北市,新莊區
住宅竊盜,105,227,新北市,板橋區
住宅竊盜,105,228,台中市,東區
住宅竊盜,105,228,台南市,安平區
住宅竊盜,105,228,台北市,中山區
住宅竊盜,105,228,新北市,新莊區
住宅竊盜,105,229,台中市,西區
住宅竊盜,105,229,桃園市,中壢區
住宅竊盜,105,229,屏東縣,屏東市
住宅竊盜,105,229,金門縣,烈嶼鄉
住宅竊盜,105,229,苗栗縣,竹南鎮
住宅竊盜,105,229,新北市,蘆洲區
住宅竊盜,105,301,新竹縣,竹北市
住宅竊盜,105,301,台南市,北區
住宅竊盜,105,301,台北市,松山區
住宅竊盜,105,301,雲林縣,二崙鄉
住宅竊盜,105,301,新北市,泰山區
住宅竊盜,105,301,花蓮縣,花蓮市
住宅竊盜,105,302,宜蘭縣,羅東鎮
住宅竊盜,105,302,台北市,大同區
住宅竊盜,105,302,新北市,永和區
住宅竊盜,105,302,台中市,大里區
住宅竊盜,105,302,桃園市,龍潭區
住宅竊盜,105,302,屏東縣,屏東市
住宅竊盜,105,302,台中市,潭子區
住宅竊盜,105,302,台中市,潭子區
住宅竊盜,105,302,基隆市,中正區
住宅竊盜,105,302,桃園市,新屋區
住宅竊盜,105,303,基隆市,中正區
住宅竊盜,105,303,台南市,新市區
住宅竊盜,105,303,基隆市,仁愛區
住宅竊盜,105,303,新北市,平溪區
住宅竊盜,105,303,台北市,北投區
住宅竊盜,105,303,宜蘭縣,羅東鎮
住宅竊盜,105,303,台北市,士林區
住宅竊盜,105,303,新北市,板橋區
住宅竊盜,105,303,南投縣,南投市
住宅竊盜,105,303,彰化縣,彰化市
住宅竊盜,105,303,新北市,平溪區
住宅竊盜,105,303,台南市,永康區
住宅竊盜,105,304,台南市,麻豆區
住宅竊盜,105,304,台中市,東區
住宅竊盜,105,304,雲林縣,北港鎮
住宅竊盜,105,304,台北市,北投區
住宅竊盜,105,304,台北市,中山區
住宅竊盜,105,304,台南市,永康區
住宅竊盜,105,304,彰化縣,大村鄉
住宅竊盜,105,304,台中市,北區
住宅竊盜,105,304,台南市,中西區
住宅竊盜,105,304,台中市,烏日區
住宅竊盜,105,305,台北市,士林區
住宅竊盜,105,305,台南市,北區
住宅竊盜,105,306,嘉義縣,大林鎮
住宅竊盜,105,307,苗栗縣,公館鄉
住宅竊盜,105,307,新北市,板橋區
住宅竊盜,105,307,台中市,太平區
住宅竊盜,105,307,雲林縣,斗六市
住宅竊盜,105,307,彰化縣,彰化市
住宅竊盜,105,307,台北市,大安區
住宅竊盜,105,307,新北市,板橋區
住宅竊盜,105,308,台中市,東區
住宅竊盜,105,308,桃園市,桃園區
住宅竊盜,105,308,新北市,新店區
住宅竊盜,105,308,新竹市,東區
住宅竊盜,105,308,花蓮縣,花蓮市
住宅竊盜,105,308,台南市,永康區
住宅竊盜,105,308,台南市,新市區
住宅竊盜,105,308,台南市,永康區
住宅竊盜,105,308,台中市,北屯區
住宅竊盜,105,308,宜蘭縣,三星鄉
住宅竊盜,105,308,雲林縣,虎尾鎮
住宅竊盜,105,308,台南市,仁德區
住宅竊盜,105,308,雲林縣,斗六市
住宅竊盜,105,308,雲林縣,口湖鄉
住宅竊盜,105,308,台北市,文山區
住宅竊盜,105,308,彰化縣,和美鎮
住宅竊盜,105,308,嘉義市,東區
住宅竊盜,105,308,台北市,中正區
住宅竊盜,105,309,彰化縣,大村鄉
住宅竊盜,105,309,南投縣,草屯鎮
住宅竊盜,105,310,新北市,中和區
住宅竊盜,105,310,台北市,萬華區
住宅竊盜,105,310,台南市,西港區
住宅竊盜,105,311,台南市,將軍區
住宅竊盜,105,311,台北市,士林區
住宅竊盜,105,311,台北市,士林區
住宅竊盜,105,311,彰化縣,鹿港鎮
住宅竊盜,105,311,台中市,南區
住宅竊盜,105,312,新北市,永和區
住宅竊盜,105,312,台東縣,台東市
住宅竊盜,105,313,高雄市,美濃區
住宅竊盜,105,313,彰化縣,北斗鎮
住宅竊盜,105,313,新北市,板橋區
住宅竊盜,105,313,台北市,松山區
住宅竊盜,105,313,新北市,汐止區
住宅竊盜,105,314,台南市,歸仁區
住宅竊盜,105,314,屏東縣,萬丹鄉
住宅竊盜,105,314,台北市,中山區
住宅竊盜,105,314,台南市,永康區
住宅竊盜,105,314,台北市,信義區
住宅竊盜,105,314,新竹縣,寶山鄉
住宅竊盜,105,314,台北市,士林區
住宅竊盜,105,314,雲林縣,北港鎮
住宅竊盜,105,314,南投縣,草屯鎮
住宅竊盜,105,314,彰化縣,鹿港鎮
住宅竊盜,105,314,彰化縣,鹿港鎮
住宅竊盜,105,314,台南市,永康區
住宅竊盜,105,315,彰化縣,伸港鄉
住宅竊盜,105,315,台南市,安平區
住宅竊盜,105,315,澎湖縣,馬公市
住宅竊盜,105,315,宜蘭縣,礁溪鄉
住宅竊盜,105,315,彰化縣,員林市
住宅竊盜,105,316,台北市,士林區
住宅竊盜,105,316,新北市,中和區
住宅竊盜,105,316,基隆市,仁愛區
住宅竊盜,105,316,台北市,北投區
住宅竊盜,105,316,新竹市,北區
住宅竊盜,105,317,桃園市,龜山區
住宅竊盜,105,317,宜蘭縣,三星鄉
住宅竊盜,105,317,台南市,中西區
住宅竊盜,105,317,台北市,中正區
住宅竊盜,105,317,新北市,石門區
住宅竊盜,105,318,台中市,北區
住宅竊盜,105,318,台南市,歸仁區
住宅竊盜,105,318,屏東縣,屏東市
住宅竊盜,105,318,彰化縣,溪州鄉
住宅竊盜,105,318,台中市,北區
住宅竊盜,105,318,台南市,佳里區
