type,oc_year,oc_data,oc_county,oc_region
住宅竊盜,108,114,台北市,萬華區
住宅竊盜,108,114,台南市,仁德區
住宅竊盜,108,114,新北市,新店區
住宅竊盜,108,114,台南市,學甲區
住宅竊盜,108,114,台北市,內湖區
住宅竊盜,108,114,彰化縣,員林市
住宅竊盜,108,115,新竹縣,北埔鄉
住宅竊盜,108,115,台南市,新營區
住宅竊盜,108,115,基隆市,仁愛區
住宅竊盜,108,115,台北市,內湖區
住宅竊盜,108,115,台北市,大安區
住宅竊盜,108,115,基隆市,七堵區
住宅竊盜,108,115,雲林縣,水林鄉
住宅竊盜,108,115,台北市,大同區
住宅竊盜,108,116,新北市,樹林區
住宅竊盜,108,116,新北市,土城區
住宅竊盜,108,117,金門縣,金湖鎮
住宅竊盜,108,117,台北市,中山區
住宅竊盜,108,117,彰化縣,田中鎮
住宅竊盜,108,117,台北市,北投區
住宅竊盜,108,117,基隆市,暖暖區
住宅竊盜,108,117,基隆市,暖暖區
住宅竊盜,108,117,基隆市,暖暖區
住宅竊盜,108,117,台中市,南區
住宅竊盜,108,117,雲林縣,二崙鄉
住宅竊盜,108,117,台南市,後壁區
住宅竊盜,108,117,桃園市,大溪區
住宅竊盜,108,118,新北市,板橋區
住宅竊盜,108,118,彰化縣,二水鄉
住宅竊盜,108,118,台北市,北投區
住宅竊盜,108,118,新北市,三重區
住宅竊盜,108,118,新北市,林口區
住宅竊盜,108,118,台北市,北投區
住宅竊盜,108,118,台北市,內湖區
住宅竊盜,108,119,台北市,松山區
住宅竊盜,108,119,新北市,林口區
住宅竊盜,108,119,台北市,信義區
住宅竊盜,108,119,基隆市,七堵區
住宅竊盜,108,119,台北市,松山區
住宅竊盜,108,119,新北市,新店區
住宅竊盜,108,119,新北市,三重區
住宅竊盜,108,120,台北市,大同區
住宅竊盜,108,120,雲林縣,水林鄉
住宅竊盜,108,121,苗栗縣,苑裡鎮
住宅竊盜,108,121,彰化縣,芬園鄉
住宅竊盜,108,121,台南市,官田區
住宅竊盜,108,121,基隆市,中正區
住宅竊盜,108,121,新北市,林口區
住宅竊盜,108,121,新北市,中和區
住宅竊盜,108,122,台北市,大同區
住宅竊盜,108,122,新北市,三重區
住宅竊盜,108,122,新竹縣,竹東鎮
住宅竊盜,108,122,新北市,三重區
住宅竊盜,108,122,台北市,中正區
住宅竊盜,108,123,台南市,東山區
住宅竊盜,108,123,雲林縣,二崙鄉
住宅竊盜,108,123,新北市,永和區
住宅竊盜,108,123,台北市,松山區
住宅竊盜,108,123,台北市,松山區
住宅竊盜,108,123,台北市,萬華區
住宅竊盜,108,124,南投縣,草屯鎮
住宅竊盜,108,124,台北市,士林區
住宅竊盜,108,124,台南市,白河區
住宅竊盜,108,124,台南市,歸仁區
住宅竊盜,108,124,台北市,大安區
住宅竊盜,108,124,花蓮縣,花蓮市
住宅竊盜,108,124,新北市,新店區
住宅竊盜,108,124,雲林縣,虎尾鎮
住宅竊盜,108,125,新竹市,東區
住宅竊盜,108,125,新竹市,東區
住宅竊盜,108,125,台北市,萬華區
住宅竊盜,108,125,台北市,北投區
住宅竊盜,108,125,新竹縣,新埔鎮
住宅竊盜,108,125,台北市,士林區
住宅竊盜,108,125,新竹縣,新豐鄉
住宅竊盜,108,125,新竹縣,竹東鎮
住宅竊盜,108,125,雲林縣,土庫鎮
住宅竊盜,108,125,彰化縣,溪湖鎮
住宅竊盜,108,126,苗栗縣,後龍鎮
住宅竊盜,108,126,台中市,北屯區
住宅竊盜,108,126,桃園市,蘆竹區
住宅竊盜,108,126,新竹縣,新埔鎮
住宅竊盜,108,126,台南市,永康區
住宅竊盜,108,126,台北市,大安區
住宅竊盜,108,127,台北市,中正區
住宅竊盜,108,127,基隆市,暖暖區
住宅竊盜,108,127,南投縣,南投市
住宅竊盜,108,128,新北市,新莊區
住宅竊盜,108,128,金門縣,金湖鎮
住宅竊盜,108,129,苗栗縣,大湖鄉
住宅竊盜,108,130,桃園市,中壢區
住宅竊盜,108,130,台北市,文山區
住宅竊盜,108,130,南投縣,竹山鎮
住宅竊盜,108,130,屏東縣,屏東市
住宅竊盜,108,131,桃園市,中壢區
住宅竊盜,108,131,台北市,大安區
住宅竊盜,108,131,新北市,林口區
住宅竊盜,108,131,花蓮縣,吉安鄉
住宅竊盜,108,131,雲林縣,口湖鄉
住宅竊盜,108,201,新北市,三重區
住宅竊盜,108,201,新竹縣,新埔鎮
住宅竊盜,108,201,台南市,永康區
住宅竊盜,108,201,彰化縣,埔心鄉
住宅竊盜,108,201,台南市,新營區
住宅竊盜,108,202,高雄市,林園區
住宅竊盜,108,202,新北市,中和區
住宅竊盜,108,202,台北市,內湖區
住宅竊盜,108,202,雲林縣,元長鄉
住宅竊盜,108,202,新北市,中和區
住宅竊盜,108,202,新竹縣,新豐鄉
住宅竊盜,108,203,南投縣,竹山鎮
住宅竊盜,108,203,台南市,七股區
住宅竊盜,108,203,台南市,七股區
住宅竊盜,108,203,台北市,南港區
住宅竊盜,108,203,新北市,土城區
住宅竊盜,108,203,台南市,東區
住宅竊盜,108,203,南投縣,竹山鎮
住宅竊盜,108,203,台北市,大安區
住宅竊盜,108,203,新北市,中和區
住宅竊盜,108,204,新北市,土城區
住宅竊盜,108,204,台北市,大同區
住宅竊盜,108,204,南投縣,名間鄉
住宅竊盜,108,204,基隆市,安樂區
住宅竊盜,108,204,金門縣,金湖鎮
住宅竊盜,108,205,高雄市,杉林區
住宅竊盜,108,205,新北市,板橋區
住宅竊盜,108,205,桃園市,蘆竹區
住宅竊盜,108,205,屏東縣,東港鎮
住宅竊盜,108,205,台中市,潭子區
住宅竊盜,108,205,新北市,樹林區
住宅竊盜,108,206,苗栗縣,造橋鄉
住宅竊盜,108,206,台北市,松山區
住宅竊盜,108,206,雲林縣,斗六市
住宅竊盜,108,206,基隆市,中山區
住宅竊盜,108,206,台南市,仁德區
住宅竊盜,108,206,台北市,南港區
住宅竊盜,108,206,雲林縣,古坑鄉
住宅竊盜,108,206,台南市,學甲區
住宅竊盜,108,207,南投縣,南投市
住宅竊盜,108,207,苗栗縣,頭份市
住宅竊盜,108,207,南投縣,南投市
住宅竊盜,108,207,金門縣,金城鎮
住宅竊盜,108,207,台南市,新營區
住宅竊盜,108,207,桃園市,蘆竹區
住宅竊盜,108,207,新北市,新莊區
住宅竊盜,108,207,新北市,永和區
住宅竊盜,108,207,新北市,新莊區
住宅竊盜,108,207,高雄市,旗山區
住宅竊盜,108,207,雲林縣,東勢鄉
住宅竊盜,108,208,台北市,南港區
住宅竊盜,108,208,台北市,北投區
住宅竊盜,108,208,台南市,西港區
住宅竊盜,108,208,雲林縣,二崙鄉
住宅竊盜,108,208,新北市,樹林區
住宅竊盜,108,208,台南市,仁德區
住宅竊盜,108,209,台南市,七股區
住宅竊盜,108,209,台北市,萬華區
住宅竊盜,108,209,新北市,樹林區
住宅竊盜,108,209,嘉義縣,東石鄉
住宅竊盜,108,209,新竹縣,新豐鄉
住宅竊盜,108,209,新北市,永和區
住宅竊盜,108,209,南投縣,埔里鎮
住宅竊盜,108,209,新竹縣,新豐鄉
住宅竊盜,108,209,台北市,中山區
住宅竊盜,108,210,花蓮縣,吉安鄉
住宅竊盜,108,210,彰化縣,埔心鄉
住宅竊盜,108,210,台南市,新市區
住宅竊盜,108,210,台北市,松山區
住宅竊盜,108,211,台北市,中山區
住宅竊盜,108,211,嘉義縣,東石鄉
住宅竊盜,108,211,台北市,中山區
住宅竊盜,108,211,台南市,永康區
住宅竊盜,108,211,台南市,永康區
住宅竊盜,108,212,台南市,仁德區
住宅竊盜,108,212,新北市,中和區
住宅竊盜,108,212,台北市,士林區
住宅竊盜,108,212,台南市,永康區
住宅竊盜,108,212,南投縣,南投市
住宅竊盜,108,212,台中市,后里區
住宅竊盜,108,212,台北市,中山區
住宅竊盜,108,213,台中市,西屯區
住宅竊盜,108,214,台北市,萬華區
住宅竊盜,108,214,台南市,仁德區
住宅竊盜,108,214,台北市,南港區
住宅竊盜,108,214,台北市,文山區
住宅竊盜,108,214,台北市,南港區
住宅竊盜,108,214,雲林縣,斗六市
住宅竊盜,108,214,台北市,北投區
住宅竊盜,108,214,宜蘭縣,礁溪鄉
住宅竊盜,108,214,台北市,大安區
住宅竊盜,108,215,新北市,板橋區
住宅竊盜,108,215,台中市,大雅區
住宅竊盜,108,215,南投縣,中寮鄉
住宅竊盜,108,215,高雄市,鳳山區
住宅竊盜,108,216,苗栗縣,後龍鎮
住宅竊盜,108,216,苗栗縣,後龍鎮
住宅竊盜,108,216,宜蘭縣,頭城鎮
住宅竊盜,108,216,花蓮縣,花蓮市
住宅竊盜,108,216,新北市,三重區
住宅竊盜,108,217,雲林縣,崙背鄉
住宅竊盜,108,217,台北市,北投區
住宅竊盜,108,217,宜蘭縣,宜蘭市
住宅竊盜,108,217,苗栗縣,通霄鎮
住宅竊盜,108,217,苗栗縣,後龍鎮
住宅竊盜,108,217,基隆市,信義區
住宅竊盜,108,217,新北市,三重區
住宅竊盜,108,218,台南市,白河區
住宅竊盜,108,218,雲林縣,斗六市
住宅竊盜,108,219,金門縣,烈嶼鄉
住宅竊盜,108,219,台南市,玉井區
住宅竊盜,108,219,新北市,三重區
住宅竊盜,108,219,基隆市,中山區
住宅竊盜,108,219,桃園市,桃園區
住宅竊盜,108,220,彰化縣,彰化市
住宅竊盜,108,220,宜蘭縣,頭城鎮
住宅竊盜,108,221,台北市,中山區
住宅竊盜,108,221,南投縣,中寮鄉
住宅竊盜,108,222,台北市,萬華區
住宅竊盜,108,222,彰化縣,溪州鄉
住宅竊盜,108,222,新北市,三峽區
住宅竊盜,108,222,台北市,信義區
住宅竊盜,108,222,台中市,潭子區
住宅竊盜,108,222,台北市,內湖區
住宅竊盜,108,223,台北市,內湖區
住宅竊盜,108,224,彰化縣,員林市
住宅竊盜,108,224,新北市,中和區
住宅竊盜,108,224,新竹市,東區
住宅竊盜,108,224,台南市,柳營區
住宅竊盜,108,225,宜蘭縣,員山鄉
住宅竊盜,108,225,雲林縣,古坑鄉
住宅竊盜,108,225,雲林縣,水林鄉
住宅竊盜,108,225,基隆市,中正區
住宅竊盜,108,226,基隆市,中正區
住宅竊盜,108,226,新北市,土城區
住宅竊盜,108,226,台北市,萬華區
住宅竊盜,108,226,台南市,龍崎區
住宅竊盜,108,226,基隆市,中正區
住宅竊盜,108,226,台北市,南港區
住宅竊盜,108,227,雲林縣,西螺鎮
住宅竊盜,108,227,台北市,北投區
住宅竊盜,108,227,台南市,關廟區
住宅竊盜,108,227,雲林縣,斗南鎮
住宅竊盜,108,227,台中市,豐原區
住宅竊盜,108,227,新北市,土城區
住宅竊盜,108,227,台北市,北投區
住宅竊盜,108,228,台中市,北區
住宅竊盜,108,301,宜蘭縣,礁溪鄉
住宅竊盜,108,301,新北市,中和區
住宅竊盜,108,301,新北市,中和區
住宅竊盜,108,301,台南市,善化區
住宅竊盜,108,301,彰化縣,社頭鄉
住宅竊盜,108,301,宜蘭縣,宜蘭市
住宅竊盜,108,301,屏東縣,屏東市
住宅竊盜,108,302,花蓮縣,吉安鄉
住宅竊盜,108,302,基隆市,信義區
住宅竊盜,108,303,新北市,五股區
住宅竊盜,108,303,台北市,北投區
住宅竊盜,108,303,台北市,大安區
住宅竊盜,108,303,南投縣,中寮鄉
住宅竊盜,108,303,雲林縣,土庫鎮
住宅竊盜,108,304,基隆市,中山區
住宅竊盜,108,304,嘉義市,西區
住宅竊盜,108,305,南投縣,草屯鎮
住宅竊盜,108,305,雲林縣,虎尾鎮
住宅竊盜,108,305,新竹縣,竹東鎮
住宅竊盜,108,306,台北市,北投區
住宅竊盜,108,306,基隆市,七堵區
住宅竊盜,108,306,新北市,永和區
住宅竊盜,108,306,新竹縣,湖口鄉
住宅竊盜,108,307,台北市,內湖區
住宅竊盜,108,307,花蓮縣,花蓮市
住宅竊盜,108,307,苗栗縣,後龍鎮
住宅竊盜,108,310,台北市,松山區
住宅竊盜,108,310,台北市,萬華區
住宅竊盜,108,310,澎湖縣,馬公市
住宅竊盜,108,310,新北市,三重區
住宅竊盜,108,310,花蓮縣,花蓮市
住宅竊盜,108,310,新竹縣,芎林鄉
住宅竊盜,108,310,台南市,歸仁區
住宅竊盜,108,310,雲林縣,斗六市
住宅竊盜,108,311,台南市,善化區
住宅竊盜,108,312,台中市,大雅區
住宅竊盜,108,313,雲林縣,西螺鎮
住宅竊盜,108,313,雲林縣,麥寮鄉
住宅竊盜,108,313,屏東縣,屏東市
住宅竊盜,108,313,台北市,中山區
住宅竊盜,108,314,台南市,柳營區
住宅竊盜,108,314,雲林縣,虎尾鎮
住宅竊盜,108,314,台北市,大同區
住宅竊盜,108,314,台北市,內湖區
住宅竊盜,108,314,南投縣,草屯鎮
住宅竊盜,108,314,台北市,北投區
住宅竊盜,108,314,台南市,北區
住宅竊盜,108,315,台北市,中山區
住宅竊盜,108,316,台中市,豐原區
住宅竊盜,108,316,澎湖縣,馬公市
住宅竊盜,108,316,高雄市,鳳山區
住宅竊盜,108,316,台北市,士林區
住宅竊盜,108,317,苗栗縣,竹南鎮
住宅竊盜,108,317,澎湖縣,白沙鄉
住宅竊盜,108,317,南投縣,草屯鎮
住宅竊盜,108,317,新北市,三重區
住宅竊盜,108,317,新北市,三重區
住宅竊盜,108,318,台北市,士林區
住宅竊盜,108,319,雲林縣,虎尾鎮
住宅竊盜,108,319,台南市,佳里區
住宅竊盜,108,319,台北市,北投區
住宅竊盜,108,320,台南市,安南區
住宅竊盜,108,320,屏東縣,潮州鎮
住宅竊盜,108,320,新北市,板橋區
住宅竊盜,108,320,新北市,三重區
住宅竊盜,108,320,彰化縣,和美鎮
住宅竊盜,108,321,彰化縣,鹿港鎮
住宅竊盜,108,321,新北市,蘆洲區
住宅竊盜,108,321,嘉義縣,朴子市
住宅竊盜,108,322,高雄市,鼓山區
住宅竊盜,108,322,基隆市,仁愛區
住宅竊盜,108,322,嘉義縣,六腳鄉
住宅竊盜,108,322,台南市,永康區
住宅竊盜,108,323,台中市,太平區
住宅竊盜,108,323,台南市,仁德區
住宅竊盜,108,325,南投縣,中寮鄉
住宅竊盜,108,325,南投縣,埔里鎮
住宅竊盜,108,326,桃園市,蘆竹區
住宅竊盜,108,327,新竹縣,峨眉鄉
住宅竊盜,108,327,新北市,蘆洲區
住宅竊盜,108,328,澎湖縣,馬公市
住宅竊盜,108,329,台南市,北區
住宅竊盜,108,329,基隆市,暖暖區
強制性交,108,101,新北市,鶯歌區
強制性交,108,102,南投縣,草屯鎮
強制性交,108,102,彰化縣,溪州鄉
強制性交,108,105,金門縣,金城鎮
強制性交,108,116,台南市,安平區
強制性交,108,116,新北市,蘆洲區
強制性交,108,117,南投縣,仁愛鄉
強制性交,108,125,南投縣,埔里鎮
強制性交,108,127,台北市,北投區
強制性交,108,131,南投縣,仁愛鄉
強制性交,108,203,宜蘭縣,羅東鎮
強制性交,108,206,桃園市,中壢區
強制性交,108,210,高雄市,大樹區
強制性交,108,211,屏東縣,林邊鄉
強制性交,108,211,台南市,新化區
強制性交,108,216,宜蘭縣,頭城鎮
強制性交,108,217,宜蘭縣,宜蘭市
強制性交,108,220,新北市,三峽區
強制性交,108,222,雲林縣,林內鄉
強制性交,108,227,花蓮縣,秀林鄉
強制性交,108,228,高雄市,三民區
強制性交,108,301,南投縣,信義鄉
強制性交,108,303,宜蘭縣,羅東鎮
強制性交,108,305,新北市,石門區
強制性交,108,305,桃園市,八德區
強制性交,108,308,南投縣,水里鄉
強制性交,108,309,新竹市,
強制性交,108,310,基隆市,仁愛區
強制性交,108,314,彰化縣,田中鎮
強制性交,108,322,金門縣,金寧鄉
強盜,108,102,新北市,樹林區
強盜,108,103,彰化縣,埔心鄉
強盜,108,103,嘉義縣,水上鄉
強盜,108,104,台中市,沙鹿區
強盜,108,104,新竹市,北區
強盜,108,109,苗栗縣,後龍鎮
強盜,108,111,新北市,瑞芳區
強盜,108,124,台北市,文山區
強盜,108,126,屏東縣,萬丹鄉
強盜,108,128,高雄市,鳳山區
強盜,108,130,高雄市,鳳山區
強盜,108,202,高雄市,大寮區
強盜,108,206,高雄市,茄萣區
強盜,108,212,新北市,永和區
強盜,108,217,桃園市,桃園區
強盜,108,217,台中市,南屯區
強盜,108,218,台南市,北區
強盜,108,220,雲林縣,斗六市
強盜,108,223,台南市,永康區
強盜,108,223,彰化縣,溪州鄉
強盜,108,226,彰化縣,和美鎮
強盜,108,302,新北市,淡水區
強盜,108,303,新北市,板橋區
強盜,108,303,台南市,新營區
強盜,108,304,新北市,板橋區
強盜,108,304,高雄市,三民區
強盜,108,305,宜蘭縣,蘇澳鎮
強盜,108,311,台北市,中山區
強盜,108,314,台南市,東區
強盜,108,316,桃園市,大園區
強盜,108,318,基隆市,中山區
強盜,108,318,高雄市,鳳山區
強盜,108,321,台北市,內湖區
強盜,108,321,台北市,北投區
強盜,108,330,新北市,三重區
搶奪,108,108,彰化縣,社頭鄉
搶奪,108,109,新竹縣,芎林鄉
搶奪,108,110,台南市,善化區
搶奪,108,110,高雄市,林園區
搶奪,108,112,高雄市,橋頭區
搶奪,108,114,台中市,東勢區
搶奪,108,115,新竹縣,寶山鄉
搶奪,108,115,新北市,三重區
搶奪,108,117,新北市,永和區
搶奪,108,118,台北市,萬華區
搶奪,108,118,台南市,新營區
搶奪,108,118,台北市,中正區
搶奪,108,118,嘉義市,西區
搶奪,108,121,新竹市,東區
搶奪,108,122,新北市,三重區
搶奪,108,124,台北市,中正區
搶奪,108,126,高雄市,林園區
搶奪,108,130,高雄市,三民區
搶奪,108,202,新北市,永和區
搶奪,108,202,高雄市,左營區
搶奪,108,204,高雄市,三民區
搶奪,108,204,新北市,新莊區
搶奪,108,206,屏東縣,潮州鎮
搶奪,108,209,新竹縣,竹北市
搶奪,108,212,台北市,中正區
搶奪,108,212,台北市,中正區
搶奪,108,215,屏東縣,潮州鎮
搶奪,108,215,新北市,新莊區
搶奪,108,218,新北市,三重區
搶奪,108,219,新北市,板橋區
搶奪,108,220,台南市,永康區
搶奪,108,221,桃園市,八德區
搶奪,108,223,屏東縣,東港鎮
搶奪,108,226,桃園市,大園區
搶奪,108,226,新北市,中和區
搶奪,108,226,台南市,仁德區
搶奪,108,226,高雄市,新興區
搶奪,108,302,新北市,新莊區
搶奪,108,311,台中市,北屯區
搶奪,108,312,彰化縣,溪湖鎮
搶奪,108,315,台北市,中山區
搶奪,108,315,高雄市,仁武區
搶奪,108,322,宜蘭縣,壯圍鄉
搶奪,108,327,台北市,中正區
搶奪,108,327,台北市,中正區
機車竊盜,108,101,台南市,
機車竊盜,108,101,桃園市,
機車竊盜,108,101,新北市,
機車竊盜,108,101,苗栗縣,
機車竊盜,108,101,新北市,土城區
機車竊盜,108,101,新竹市,
機車竊盜,108,101,桃園市,
機車竊盜,108,101,高雄市,前金區
機車竊盜,108,101,台中市,
機車竊盜,108,101,南投縣,仁愛鄉
機車竊盜,108,101,宜蘭縣,礁溪鄉
機車竊盜,108,101,桃園市,
機車竊盜,108,101,新竹縣,
機車竊盜,108,101,新竹市,
機車竊盜,108,101,台中市,
機車竊盜,108,101,新北市,中和區
機車竊盜,108,101,台南市,北區
機車竊盜,108,101,新北市,中和區
機車竊盜,108,101,新北市,鶯歌區
機車竊盜,108,101,高雄市,
機車竊盜,108,101,桃園市,桃園區
機車竊盜,108,101,嘉義縣,民雄鄉
機車竊盜,108,101,台北市,大同區
機車竊盜,108,101,台北市,萬華區
機車竊盜,108,101,新竹縣,竹北市
機車竊盜,108,101,台中市,東區
機車竊盜,108,102,桃園市,
機車竊盜,108,102,屏東縣,
機車竊盜,108,102,台中市,
機車竊盜,108,102,桃園市,
機車竊盜,108,102,高雄市,
機車竊盜,108,102,雲林縣,
機車竊盜,108,102,高雄市,
機車竊盜,108,102,雲林縣,
機車竊盜,108,102,台北市,
機車竊盜,108,102,新北市,
機車竊盜,108,102,高雄市,
機車竊盜,108,102,桃園市,
機車竊盜,108,102,桃園市,
機車竊盜,108,102,新北市,
機車竊盜,108,102,桃園市,
機車竊盜,108,102,高雄市,
機車竊盜,108,102,南投縣,埔里鎮
機車竊盜,108,102,高雄市,小港區
機車竊盜,108,103,彰化縣,
機車竊盜,108,103,花蓮縣,
機車竊盜,108,103,桃園市,
機車竊盜,108,103,新竹縣,
機車竊盜,108,103,桃園市,龜山區
機車竊盜,108,103,桃園市,中壢區
機車竊盜,108,103,新北市,板橋區
機車竊盜,108,103,桃園市,
機車竊盜,108,103,桃園市,
機車竊盜,108,103,桃園市,
機車竊盜,108,103,桃園市,中壢區
機車竊盜,108,103,彰化縣,和美鎮
機車竊盜,108,103,花蓮縣,吉安鄉
機車竊盜,108,103,新北市,板橋區
機車竊盜,108,103,高雄市,前鎮區
機車竊盜,108,103,新北市,三重區
機車竊盜,108,103,台中市,
機車竊盜,108,103,高雄市,
機車竊盜,108,104,新北市,
機車竊盜,108,104,桃園市,
機車竊盜,108,104,高雄市,前鎮區
機車竊盜,108,104,桃園市,中壢區
機車竊盜,108,104,基隆市,
機車竊盜,108,104,新北市,
機車竊盜,108,104,台中市,
機車竊盜,108,104,台北市,北投區
機車竊盜,108,104,桃園市,
機車竊盜,108,104,桃園市,桃園區
機車竊盜,108,104,台南市,
機車竊盜,108,104,桃園市,
機車竊盜,108,104,桃園市,
機車竊盜,108,104,新北市,中和區
機車竊盜,108,104,嘉義市,
機車竊盜,108,104,桃園市,
機車竊盜,108,105,台南市,
機車竊盜,108,105,高雄市,
機車竊盜,108,105,台中市,
機車竊盜,108,105,新北市,
機車竊盜,108,105,桃園市,
機車竊盜,108,105,新竹市,東區
機車竊盜,108,105,新北市,鶯歌區
機車竊盜,108,105,新竹市,
機車竊盜,108,105,高雄市,
機車竊盜,108,105,桃園市,桃園區
機車竊盜,108,105,高雄市,小港區
機車竊盜,108,105,彰化縣,竹塘鄉
機車竊盜,108,105,台東縣,
機車竊盜,108,105,新北市,三峽區
機車竊盜,108,105,新北市,
機車竊盜,108,105,高雄市,前鎮區
機車竊盜,108,105,桃園市,
機車竊盜,108,105,高雄市,
機車竊盜,108,105,台南市,
機車竊盜,108,106,新北市,
機車竊盜,108,106,台北市,
機車竊盜,108,106,新竹市,
機車竊盜,108,106,台南市,永康區
機車竊盜,108,106,台中市,北區
機車竊盜,108,107,台中市,
機車竊盜,108,107,桃園市,
機車竊盜,108,107,桃園市,中壢區
機車竊盜,108,107,雲林縣,水林鄉
機車竊盜,108,107,台南市,南區
機車竊盜,108,107,新北市,
機車竊盜,108,107,台東縣,
機車竊盜,108,107,台南市,安南區
機車竊盜,108,107,新竹市,東區
機車竊盜,108,107,屏東縣,
機車竊盜,108,108,新北市,
機車竊盜,108,108,新竹市,
機車竊盜,108,108,新北市,鶯歌區
機車竊盜,108,108,台中市,
機車竊盜,108,108,台東縣,
