type,oc_year,oc_data,oc_county,oc_region
住宅竊盜,104,105,台北市,萬華區
住宅竊盜,104,105,花蓮縣,吉安鄉
住宅竊盜,104,105,新北市,土城區
住宅竊盜,104,105,新北市,五股區
住宅竊盜,104,105,台北市,萬華區
住宅竊盜,104,105,宜蘭縣,冬山鄉
住宅竊盜,104,105,台南市,東山區
住宅竊盜,104,106,雲林縣,麥寮鄉
住宅竊盜,104,106,新北市,汐止區
住宅竊盜,104,106,台中市,龍井區
住宅竊盜,104,106,台中市,南屯區
住宅竊盜,104,106,彰化縣,二林鎮
住宅竊盜,104,106,台北市,信義區
住宅竊盜,104,106,宜蘭縣,冬山鄉
住宅竊盜,104,106,新竹市,北區
住宅竊盜,104,106,彰化縣,二林鎮
住宅竊盜,104,106,台南市,安平區
住宅竊盜,104,106,南投縣,南投市
住宅竊盜,104,106,桃園市,龜山區
住宅竊盜,104,106,新北市,板橋區
住宅竊盜,104,106,南投縣,竹山鎮
住宅竊盜,104,106,苗栗縣,苗栗市
住宅竊盜,104,106,高雄市,仁武區
住宅竊盜,104,107,新北市,新店區
住宅竊盜,104,107,新北市,汐止區
住宅竊盜,104,107,新北市,中和區
住宅竊盜,104,107,台北市,文山區
住宅竊盜,104,107,雲林縣,林內鄉
住宅竊盜,104,107,新竹市,北區
住宅竊盜,104,107,雲林縣,林內鄉
住宅竊盜,104,107,新北市,中和區
住宅竊盜,104,107,新北市,三重區
住宅竊盜,104,107,台南市,東區
住宅竊盜,104,107,台中市,大甲區
住宅竊盜,104,107,新北市,永和區
住宅竊盜,104,107,新北市,板橋區
住宅竊盜,104,108,台中市,豐原區
住宅竊盜,104,108,新北市,中和區
住宅竊盜,104,108,新北市,三重區
住宅竊盜,104,108,高雄市,前金區
住宅竊盜,104,108,台南市,安平區
住宅竊盜,104,108,新北市,五股區
住宅竊盜,104,108,屏東縣,萬丹鄉
住宅竊盜,104,108,屏東縣,里港鄉
住宅竊盜,104,108,台中市,豐原區
住宅竊盜,104,108,宜蘭縣,冬山鄉
住宅竊盜,104,108,桃園市,桃園區
住宅竊盜,104,108,台北市,文山區
住宅竊盜,104,109,花蓮縣,新城鄉
住宅竊盜,104,109,台中市,南屯區
住宅竊盜,104,109,台北市,中山區
住宅竊盜,104,109,桃園市,蘆竹區
住宅竊盜,104,109,新竹縣,橫山鄉
住宅竊盜,104,109,新北市,新莊區
住宅竊盜,104,109,新北市,板橋區
住宅竊盜,104,109,雲林縣,麥寮鄉
住宅竊盜,104,109,台北市,內湖區
住宅竊盜,104,109,基隆市,中正區
住宅竊盜,104,109,台中市,潭子區
住宅竊盜,104,109,新竹縣,竹北市
住宅竊盜,104,109,南投縣,南投市
住宅竊盜,104,110,台南市,玉井區
住宅竊盜,104,110,花蓮縣,花蓮市
住宅竊盜,104,110,新北市,深坑區
住宅竊盜,104,110,新北市,新店區
住宅竊盜,104,110,雲林縣,西螺鎮
住宅竊盜,104,110,台北市,信義區
住宅竊盜,104,110,桃園市,觀音區
住宅竊盜,104,110,台南市,安平區
住宅竊盜,104,110,台中市,北屯區
住宅竊盜,104,111,苗栗縣,苑裡鎮
住宅竊盜,104,111,宜蘭縣,三星鄉
住宅竊盜,104,111,新北市,瑞芳區
住宅竊盜,104,111,新北市,板橋區
住宅竊盜,104,111,桃園市,龜山區
住宅竊盜,104,111,屏東縣,屏東市
住宅竊盜,104,111,台南市,中西區
住宅竊盜,104,111,台北市,萬華區
住宅竊盜,104,111,台南市,安平區
住宅竊盜,104,111,台南市,玉井區
住宅竊盜,104,112,台中市,神岡區
住宅竊盜,104,112,台南市,後壁區
住宅竊盜,104,112,桃園市,中壢區
住宅竊盜,104,112,新北市,貢寮區
住宅竊盜,104,112,新北市,新莊區
住宅竊盜,104,112,台北市,大安區
住宅竊盜,104,112,雲林縣,崙背鄉
住宅竊盜,104,112,新北市,樹林區
住宅竊盜,104,112,台北市,松山區
住宅竊盜,104,112,台北市,松山區
住宅竊盜,104,112,金門縣,金城鎮
住宅竊盜,104,113,台南市,龍崎區
住宅竊盜,104,113,台北市,萬華區
住宅竊盜,104,113,雲林縣,古坑鄉
住宅竊盜,104,113,新北市,板橋區
住宅竊盜,104,113,台東縣,成功鎮
住宅竊盜,104,113,新北市,板橋區
住宅竊盜,104,113,台南市,歸仁區
住宅竊盜,104,114,雲林縣,四湖鄉
住宅竊盜,104,114,雲林縣,斗南鎮
住宅竊盜,104,114,新北市,土城區
住宅竊盜,104,114,台北市,松山區
住宅竊盜,104,114,宜蘭縣,三星鄉
住宅竊盜,104,114,台中市,烏日區
住宅竊盜,104,114,新竹縣,竹北市
住宅竊盜,104,114,新北市,中和區
住宅竊盜,104,114,台南市,南區
住宅竊盜,104,114,台北市,萬華區
住宅竊盜,104,114,雲林縣,台西鄉
住宅竊盜,104,114,新北市,貢寮區
住宅竊盜,104,114,台南市,善化區
住宅竊盜,104,114,雲林縣,褒忠鄉
住宅竊盜,104,115,澎湖縣,馬公市
住宅竊盜,104,115,南投縣,仁愛鄉
住宅竊盜,104,115,雲林縣,二崙鄉
住宅竊盜,104,115,雲林縣,二崙鄉
住宅竊盜,104,115,台南市,中西區
住宅竊盜,104,115,新竹市,北區
住宅竊盜,104,115,台北市,松山區
住宅竊盜,104,115,新北市,三峽區
住宅竊盜,104,115,基隆市,安樂區
住宅竊盜,104,115,台北市,南港區
住宅竊盜,104,115,新北市,林口區
住宅竊盜,104,115,基隆市,仁愛區
住宅竊盜,104,115,基隆市,仁愛區
住宅竊盜,104,115,新北市,三重區
住宅竊盜,104,116,台南市,安平區
住宅竊盜,104,116,台南市,中西區
住宅竊盜,104,116,台中市,北屯區
住宅竊盜,104,116,新北市,汐止區
住宅竊盜,104,116,台中市,豐原區
住宅竊盜,104,116,嘉義市,西區
住宅竊盜,104,116,新北市,泰山區
住宅竊盜,104,116,雲林縣,水林鄉
住宅竊盜,104,116,南投縣,南投市
住宅竊盜,104,116,新北市,中和區
住宅竊盜,104,117,台北市,中正區
住宅竊盜,104,117,南投縣,竹山鎮
住宅竊盜,104,117,台北市,文山區
住宅竊盜,104,117,高雄市,甲仙區
住宅竊盜,104,117,台北市,中正區
住宅竊盜,104,117,高雄市,楠梓區
住宅竊盜,104,117,新北市,新莊區
住宅竊盜,104,117,台北市,信義區
住宅竊盜,104,117,台中市,大里區
住宅竊盜,104,118,雲林縣,斗六市
住宅竊盜,104,118,新北市,三重區
住宅竊盜,104,118,新北市,永和區
住宅竊盜,104,118,苗栗縣,竹南鎮
住宅竊盜,104,118,台北市,萬華區
住宅竊盜,104,118,台北市,信義區
住宅竊盜,104,118,台北市,大安區
住宅竊盜,104,119,桃園市,蘆竹區
住宅竊盜,104,119,新北市,淡水區
住宅竊盜,104,119,彰化縣,員林鎮
住宅竊盜,104,119,台南市,永康區
住宅竊盜,104,119,新北市,新莊區
住宅竊盜,104,119,新北市,新莊區
住宅竊盜,104,119,嘉義市,東區
住宅竊盜,104,119,台北市,大同區
住宅竊盜,104,119,新北市,新店區
住宅竊盜,104,119,台中市,潭子區
住宅竊盜,104,119,雲林縣,四湖鄉
住宅竊盜,104,119,桃園市,大溪區
住宅竊盜,104,120,台中市,豐原區
住宅竊盜,104,120,新北市,板橋區
住宅竊盜,104,120,台中市,中區
住宅竊盜,104,120,新北市,三重區
住宅竊盜,104,120,新北市,新店區
住宅竊盜,104,120,新北市,汐止區
住宅竊盜,104,120,新北市,汐止區
住宅竊盜,104,120,嘉義縣,梅山鄉
住宅竊盜,104,120,台北市,南港區
住宅竊盜,104,120,台中市,龍井區
住宅竊盜,104,120,台南市,永康區
住宅竊盜,104,120,新北市,新莊區
住宅竊盜,104,120,桃園市,龜山區
住宅竊盜,104,120,屏東縣,屏東市
住宅竊盜,104,120,新北市,汐止區
住宅竊盜,104,120,台中市,南屯區
住宅竊盜,104,120,台中市,南屯區
住宅竊盜,104,120,新北市,汐止區
住宅竊盜,104,121,雲林縣,水林鄉
住宅竊盜,104,121,新北市,永和區
住宅竊盜,104,121,新竹縣,竹東鎮
住宅竊盜,104,121,台南市,東區
住宅竊盜,104,121,雲林縣,西螺鎮
住宅竊盜,104,121,新北市,中和區
住宅竊盜,104,121,新竹市,北區
住宅竊盜,104,121,台北市,中山區
住宅竊盜,104,121,台北市,萬華區
住宅竊盜,104,121,桃園市,觀音區
住宅竊盜,104,121,台北市,士林區
住宅竊盜,104,121,台北市,中山區
住宅竊盜,104,122,宜蘭縣,礁溪鄉
住宅竊盜,104,122,新北市,中和區
住宅竊盜,104,122,苗栗縣,大湖鄉
住宅竊盜,104,122,新北市,新莊區
住宅竊盜,104,122,新北市,新店區
住宅竊盜,104,122,台北市,大安區
住宅竊盜,104,123,桃園市,中壢區
住宅竊盜,104,123,新北市,三重區
住宅竊盜,104,123,苗栗縣,通霄鎮
住宅竊盜,104,123,台北市,文山區
住宅竊盜,104,123,台南市,麻豆區
住宅竊盜,104,123,南投縣,南投市
住宅竊盜,104,123,台中市,東區
住宅竊盜,104,123,屏東縣,枋山鄉
住宅竊盜,104,123,新北市,蘆洲區
住宅竊盜,104,123,台北市,中山區
住宅竊盜,104,123,宜蘭縣,三星鄉
住宅竊盜,104,123,台南市,將軍區
住宅竊盜,104,123,新北市,新店區
住宅竊盜,104,124,高雄市,旗山區
住宅竊盜,104,124,台南市,永康區
住宅竊盜,104,124,台南市,官田區
住宅竊盜,104,124,新北市,烏來區
住宅竊盜,104,124,新北市,新店區
住宅竊盜,104,124,新北市,中和區
住宅竊盜,104,124,高雄市,鳥松區
住宅竊盜,104,124,苗栗縣,苗栗市
住宅竊盜,104,124,台南市,柳營區
住宅竊盜,104,124,台北市,萬華區
住宅竊盜,104,124,新北市,中和區
住宅竊盜,104,124,花蓮縣,花蓮市
住宅竊盜,104,124,花蓮縣,鳳林鎮
住宅竊盜,104,125,彰化縣,員林鎮
住宅竊盜,104,125,台中市,豐原區
住宅竊盜,104,125,新北市,新店區
住宅竊盜,104,125,桃園市,蘆竹區
住宅竊盜,104,125,嘉義縣,竹崎鄉
住宅竊盜,104,125,桃園市,八德區
住宅竊盜,104,125,新北市,中和區
住宅竊盜,104,125,台南市,中西區
住宅竊盜,104,125,台南市,永康區
住宅竊盜,104,125,苗栗縣,三灣鄉
住宅竊盜,104,125,桃園市,龜山區
住宅竊盜,104,125,新竹市,北區
住宅竊盜,104,125,台南市,中西區
住宅竊盜,104,125,屏東縣,屏東市
住宅竊盜,104,126,新北市,新莊區
住宅竊盜,104,126,金門縣,金城鎮
住宅竊盜,104,126,桃園市,大園區
住宅竊盜,104,126,台中市,后里區
住宅竊盜,104,126,新北市,新店區
住宅竊盜,104,126,新北市,新莊區
住宅竊盜,104,126,新北市,板橋區
住宅竊盜,104,126,新竹市,北區
住宅竊盜,104,126,台北市,內湖區
住宅竊盜,104,126,台北市,中正區
住宅竊盜,104,126,花蓮縣,鳳林鎮
住宅竊盜,104,126,台北市,萬華區
住宅竊盜,104,126,新北市,板橋區
住宅竊盜,104,126,嘉義縣,民雄鄉
住宅竊盜,104,126,南投縣,南投市
住宅竊盜,104,126,桃園市,平鎮區
住宅竊盜,104,126,屏東縣,里港鄉
住宅竊盜,104,126,彰化縣,二林鎮
住宅竊盜,104,127,新北市,汐止區
住宅竊盜,104,127,台北市,南港區
住宅竊盜,104,127,台北市,大安區
住宅竊盜,104,127,新竹市,東區
住宅竊盜,104,127,苗栗縣,苑裡鎮
住宅竊盜,104,127,新北市,中和區
住宅竊盜,104,127,台北市,中山區
住宅竊盜,104,127,雲林縣,斗六市
住宅竊盜,104,127,台北市,中山區
住宅竊盜,104,127,苗栗縣,苗栗市
住宅竊盜,104,127,雲林縣,麥寮鄉
住宅竊盜,104,127,新北市,板橋區
住宅竊盜,104,128,新北市,深坑區
住宅竊盜,104,128,台北市,內湖區
住宅竊盜,104,128,南投縣,集集鎮
住宅竊盜,104,128,新北市,汐止區
住宅竊盜,104,128,新北市,中和區
住宅竊盜,104,128,苗栗縣,竹南鎮
住宅竊盜,104,128,新北市,三重區
住宅竊盜,104,128,新北市,泰山區
住宅竊盜,104,129,花蓮縣,花蓮市
住宅竊盜,104,129,台南市,安平區
住宅竊盜,104,129,台南市,永康區
住宅竊盜,104,129,南投縣,水里鄉
住宅竊盜,104,129,澎湖縣,七美鄉
住宅竊盜,104,129,新北市,永和區
住宅竊盜,104,129,雲林縣,台西鄉
住宅竊盜,104,129,雲林縣,台西鄉
住宅竊盜,104,129,新北市,三重區
住宅竊盜,104,129,台中市,北區
住宅竊盜,104,129,雲林縣,四湖鄉
住宅竊盜,104,129,台南市,官田區
住宅竊盜,104,129,基隆市,七堵區
住宅竊盜,104,129,台北市,信義區
住宅竊盜,104,129,花蓮縣,花蓮市
住宅竊盜,104,130,花蓮縣,吉安鄉
住宅竊盜,104,130,新北市,三重區
住宅竊盜,104,130,桃園市,中壢區
住宅竊盜,104,130,高雄市,左營區
住宅竊盜,104,130,新北市,五股區
住宅竊盜,104,130,新北市,板橋區
住宅竊盜,104,130,新北市,蘆洲區
住宅竊盜,104,130,台南市,安南區
住宅竊盜,104,130,新竹縣,湖口鄉
住宅竊盜,104,131,新北市,新店區
住宅竊盜,104,131,新北市,深坑區
住宅竊盜,104,131,雲林縣,麥寮鄉
住宅竊盜,104,131,台中市,豐原區
住宅竊盜,104,131,台南市,安定區
住宅竊盜,104,131,南投縣,水里鄉
住宅竊盜,104,131,桃園市,大溪區
住宅竊盜,104,131,新北市,三重區
住宅竊盜,104,131,台中市,大里區
住宅竊盜,104,131,彰化縣,大村鄉
住宅竊盜,104,201,新北市,板橋區
住宅竊盜,104,201,台中市,南屯區
住宅竊盜,104,201,花蓮縣,花蓮市
住宅竊盜,104,201,台南市,中西區
住宅竊盜,104,201,台南市,安南區
住宅竊盜,104,201,花蓮縣,吉安鄉
住宅竊盜,104,201,新竹縣,芎林鄉
住宅竊盜,104,201,台北市,信義區
住宅竊盜,104,201,新北市,板橋區
住宅竊盜,104,201,新北市,板橋區
住宅竊盜,104,201,新北市,中和區
住宅竊盜,104,202,彰化縣,二林鎮
住宅竊盜,104,202,台南市,安平區
住宅竊盜,104,202,台南市,北區
住宅竊盜,104,202,台南市,學甲區
住宅竊盜,104,202,台中市,西區
住宅竊盜,104,202,台南市,學甲區
住宅竊盜,104,202,新北市,三峽區
住宅竊盜,104,202,台北市,中正區
住宅竊盜,104,202,新竹縣,竹北市
住宅竊盜,104,202,新北市,板橋區
住宅竊盜,104,202,苗栗縣,銅鑼鄉
住宅竊盜,104,203,雲林縣,斗六市
住宅竊盜,104,203,基隆市,中正區
住宅竊盜,104,203,新北市,板橋區
住宅竊盜,104,203,花蓮縣,瑞穗鄉
住宅竊盜,104,203,新竹市,香山區
住宅竊盜,104,203,台北市,文山區
住宅竊盜,104,203,苗栗縣,苗栗市
住宅竊盜,104,203,高雄市,鳥松區
住宅竊盜,104,203,雲林縣,麥寮鄉
住宅竊盜,104,204,新北市,新莊區
住宅竊盜,104,204,台中市,西屯區
住宅竊盜,104,204,宜蘭縣,三星鄉
住宅竊盜,104,204,花蓮縣,卓溪鄉
住宅竊盜,104,204,新北市,三重區
住宅竊盜,104,204,基隆市,仁愛區
住宅竊盜,104,204,台北市,中山區
住宅竊盜,104,204,苗栗縣,苑裡鎮
住宅竊盜,104,205,新北市,新莊區
住宅竊盜,104,205,台北市,士林區
住宅竊盜,104,205,新北市,汐止區
住宅竊盜,104,205,台北市,內湖區
住宅竊盜,104,205,高雄市,阿蓮區
住宅竊盜,104,205,新北市,新莊區
住宅竊盜,104,206,新北市,中和區
住宅竊盜,104,206,花蓮縣,光復鄉
住宅竊盜,104,206,台北市,內湖區
住宅竊盜,104,206,雲林縣,北港鎮
住宅竊盜,104,206,新北市,中和區
住宅竊盜,104,206,花蓮縣,花蓮市
住宅竊盜,104,206,新北市,瑞芳區
住宅竊盜,104,206,台中市,沙鹿區
住宅竊盜,104,206,宜蘭縣,三星鄉
住宅竊盜,104,206,新北市,汐止區
住宅竊盜,104,207,雲林縣,斗南鎮
住宅竊盜,104,207,雲林縣,古坑鄉
住宅竊盜,104,207,新竹縣,竹東鎮
住宅竊盜,104,207,台北市,中正區
住宅竊盜,104,207,高雄市,楠梓區
住宅竊盜,104,207,宜蘭縣,冬山鄉
住宅竊盜,104,208,台中市,北屯區
住宅竊盜,104,208,台北市,大安區
住宅竊盜,104,209,屏東縣,潮州鎮
住宅竊盜,104,209,台中市,豐原區
住宅竊盜,104,209,桃園市,平鎮區
住宅竊盜,104,209,新北市,板橋區
住宅竊盜,104,209,台北市,文山區
住宅竊盜,104,209,新竹市,香山區
住宅竊盜,104,209,台中市,西區
住宅竊盜,104,209,桃園市,蘆竹區
住宅竊盜,104,209,台北市,萬華區
住宅竊盜,104,209,雲林縣,口湖鄉
住宅竊盜,104,209,南投縣,名間鄉
住宅竊盜,104,209,台東縣,太麻里鄉
住宅竊盜,104,210,台北市,士林區
住宅竊盜,104,210,新北市,泰山區
住宅竊盜,104,210,南投縣,集集鎮
住宅竊盜,104,210,南投縣,草屯鎮
住宅竊盜,104,210,台南市,佳里區
住宅竊盜,104,210,台北市,大安區
住宅竊盜,104,210,苗栗縣,苗栗市
住宅竊盜,104,211,屏東縣,佳冬鄉
住宅竊盜,104,211,台北市,內湖區
住宅竊盜,104,211,屏東縣,屏東市
住宅竊盜,104,211,新北市,永和區
住宅竊盜,104,211,新北市,中和區
住宅竊盜,104,211,台中市,西屯區
住宅竊盜,104,211,新北市,板橋區
住宅竊盜,104,211,新北市,三芝區
住宅竊盜,104,211,雲林縣,北港鎮
住宅竊盜,104,212,新北市,汐止區
住宅竊盜,104,212,台中市,石岡區
住宅竊盜,104,212,台北市,文山區
住宅竊盜,104,212,高雄市,仁武區
住宅竊盜,104,212,新北市,板橋區
住宅竊盜,104,212,新北市,板橋區
住宅竊盜,104,212,新北市,板橋區
住宅竊盜,104,212,台中市,龍井區
住宅竊盜,104,212,新北市,新莊區
住宅竊盜,104,212,新北市,新莊區
住宅竊盜,104,213,台南市,安平區
住宅竊盜,104,213,花蓮縣,花蓮市
住宅竊盜,104,213,台中市,潭子區
住宅竊盜,104,213,新北市,板橋區
住宅竊盜,104,213,苗栗縣,苑裡鎮
住宅竊盜,104,213,苗栗縣,頭份鎮
住宅竊盜,104,213,南投縣,國姓鄉
住宅竊盜,104,213,台北市,中山區
住宅竊盜,104,213,台北市,中山區
住宅竊盜,104,213,雲林縣,麥寮鄉
住宅竊盜,104,213,桃園市,大園區
住宅竊盜,104,213,新北市,泰山區
住宅竊盜,104,213,新北市,中和區
住宅竊盜,104,213,新竹市,東區
住宅竊盜,104,213,台中市,北區
住宅竊盜,104,213,新竹縣,橫山鄉
住宅竊盜,104,214,新北市,瑞芳區
住宅竊盜,104,214,台北市,士林區
住宅竊盜,104,214,南投縣,草屯鎮
住宅竊盜,104,214,新北市,三重區
住宅竊盜,104,214,新北市,三重區
住宅竊盜,104,214,新北市,中和區
住宅竊盜,104,214,台南市,白河區
住宅竊盜,104,214,屏東縣,竹田鄉
住宅竊盜,104,214,南投縣,草屯鎮
住宅竊盜,104,214,苗栗縣,苗栗市
住宅竊盜,104,215,新北市,新店區
住宅竊盜,104,215,新北市,新店區
住宅竊盜,104,215,新北市,萬里區
住宅竊盜,104,215,南投縣,名間鄉
住宅竊盜,104,215,金門縣,金城鎮
住宅竊盜,104,215,新北市,板橋區
住宅竊盜,104,215,台中市,大雅區
住宅竊盜,104,215,苗栗縣,頭份鎮
住宅竊盜,104,215,宜蘭縣,五結鄉
住宅竊盜,104,215,新北市,板橋區
住宅竊盜,104,215,高雄市,鳳山區
住宅竊盜,104,215,南投縣,國姓鄉
住宅竊盜,104,215,南投縣,草屯鎮
住宅竊盜,104,215,新北市,中和區
住宅竊盜,104,216,新北市,新莊區
住宅竊盜,104,216,新北市,八里區
住宅竊盜,104,216,新北市,中和區
住宅竊盜,104,216,新北市,三重區
住宅竊盜,104,216,桃園市,桃園區
住宅竊盜,104,216,台北市,中正區
住宅竊盜,104,216,新北市,中和區
住宅竊盜,104,216,新北市,板橋區
住宅竊盜,104,216,基隆市,中山區
住宅竊盜,104,216,雲林縣,林內鄉
住宅竊盜,104,217,桃園市,中壢區
住宅竊盜,104,217,宜蘭縣,頭城鎮
住宅竊盜,104,217,宜蘭縣,五結鄉
住宅竊盜,104,217,新北市,三重區
住宅竊盜,104,217,新北市,三重區
住宅竊盜,104,217,台南市,永康區
住宅竊盜,104,217,嘉義縣,溪口鄉
住宅竊盜,104,217,雲林縣,西螺鎮
住宅竊盜,104,218,新竹市,北區
住宅竊盜,104,218,新北市,板橋區
住宅竊盜,104,218,宜蘭縣,羅東鎮
住宅竊盜,104,218,新北市,汐止區
住宅竊盜,104,218,高雄市,鳳山區
住宅竊盜,104,218,台中市,東區
住宅竊盜,104,218,台北市,大同區
住宅竊盜,104,219,彰化縣,溪州鄉
住宅竊盜,104,219,宜蘭縣,羅東鎮
住宅竊盜,104,219,新北市,板橋區
住宅竊盜,104,219,花蓮縣,花蓮市
住宅竊盜,104,219,宜蘭縣,宜蘭市
住宅竊盜,104,219,宜蘭縣,五結鄉
住宅竊盜,104,219,台北市,信義區
住宅竊盜,104,219,台南市,將軍區
住宅竊盜,104,219,高雄市,鳳山區
住宅竊盜,104,219,台北市,北投區
住宅竊盜,104,219,台北市,信義區
住宅竊盜,104,219,台北市,信義區
住宅竊盜,104,219,高雄市,三民區
住宅竊盜,104,219,高雄市,大社區
住宅竊盜,104,220,新北市,淡水區
住宅竊盜,104,220,屏東縣,屏東市
住宅竊盜,104,220,苗栗縣,苗栗市
住宅竊盜,104,220,台北市,北投區
住宅竊盜,104,220,新北市,土城區
住宅竊盜,104,220,新北市,板橋區
住宅竊盜,104,220,新竹縣,竹東鎮
住宅竊盜,104,220,新竹市,香山區
住宅竊盜,104,220,新北市,五股區
住宅竊盜,104,221,新北市,中和區
住宅竊盜,104,221,宜蘭縣,壯圍鄉
住宅竊盜,104,221,雲林縣,西螺鎮
住宅竊盜,104,221,宜蘭縣,五結鄉
住宅竊盜,104,221,新北市,三峽區
住宅竊盜,104,221,雲林縣,元長鄉
住宅竊盜,104,221,新竹縣,新豐鄉
住宅竊盜,104,221,桃園市,平鎮區
住宅竊盜,104,221,新竹市,東區
住宅竊盜,104,221,雲林縣,土庫鎮
住宅竊盜,104,221,台北市,大安區
住宅竊盜,104,222,高雄市,路竹區
住宅竊盜,104,222,新竹市,北區
住宅竊盜,104,222,基隆市,中正區
住宅竊盜,104,222,南投縣,名間鄉
住宅竊盜,104,222,新北市,蘆洲區
住宅竊盜,104,222,宜蘭縣,五結鄉
住宅竊盜,104,222,基隆市,中正區
住宅竊盜,104,222,台北市,文山區
住宅竊盜,104,222,新竹市,東區
住宅竊盜,104,222,新北市,中和區
住宅竊盜,104,222,新竹縣,竹東鎮
住宅竊盜,104,222,新竹市,東區
住宅竊盜,104,222,宜蘭縣,五結鄉
住宅竊盜,104,223,新北市,淡水區
住宅竊盜,104,223,新竹市,北區
住宅竊盜,104,223,新北市,汐止區
住宅竊盜,104,223,彰化縣,二水鄉
住宅竊盜,104,223,台北市,士林區
住宅竊盜,104,223,桃園市,八德區
住宅竊盜,104,223,台北市,南港區
住宅竊盜,104,223,台中市,南屯區
住宅竊盜,104,223,新北市,中和區
住宅竊盜,104,224,台北市,內湖區
住宅竊盜,104,224,新竹市,北區
住宅竊盜,104,224,宜蘭縣,五結鄉
住宅竊盜,104,224,彰化縣,埤頭鄉
住宅竊盜,104,224,台南市,中西區
住宅竊盜,104,224,台北市,北投區
住宅竊盜,104,224,屏東縣,屏東市
住宅竊盜,104,225,新北市,八里區
住宅竊盜,104,225,屏東縣,屏東市
住宅竊盜,104,225,新北市,樹林區
住宅竊盜,104,225,台北市,士林區
住宅竊盜,104,225,花蓮縣,新城鄉
住宅竊盜,104,225,屏東縣,東港鎮
住宅竊盜,104,225,台南市,安平區
住宅竊盜,104,226,台北市,大安區
住宅竊盜,104,226,新竹縣,峨眉鄉
住宅竊盜,104,226,新北市,中和區
住宅竊盜,104,226,新北市,新莊區
住宅竊盜,104,226,台北市,中正區
住宅竊盜,104,226,新北市,新店區
住宅竊盜,104,226,台北市,內湖區
住宅竊盜,104,226,彰化縣,田尾鄉
住宅竊盜,104,226,台南市,白河區
住宅竊盜,104,226,屏東縣,鹽埔鄉
住宅竊盜,104,226,新北市,永和區
住宅竊盜,104,226,雲林縣,二崙鄉
住宅竊盜,104,227,台北市,萬華區
住宅竊盜,104,227,台中市,烏日區
住宅竊盜,104,227,新竹市,北區
住宅竊盜,104,227,新北市,板橋區
住宅竊盜,104,227,新北市,板橋區
住宅竊盜,104,227,台南市,學甲區
住宅竊盜,104,227,桃園市,龜山區
住宅竊盜,104,227,基隆市,仁愛區
住宅竊盜,104,227,金門縣,金寧鄉
住宅竊盜,104,227,台北市,萬華區
住宅竊盜,104,228,彰化縣,和美鎮
住宅竊盜,104,228,台北市,萬華區
住宅竊盜,104,228,台北市,內湖區
住宅竊盜,104,228,基隆市,七堵區
住宅竊盜,104,228,台南市,安平區
住宅竊盜,104,228,台中市,大肚區
住宅竊盜,104,301,新北市,中和區
住宅竊盜,104,301,宜蘭縣,羅東鎮
住宅竊盜,104,301,南投縣,草屯鎮
住宅竊盜,104,301,花蓮縣,花蓮市
